YEAR,DISTRICT,TRAFFIC_AREAS,STREET_NO,TIME_SHARING,AREA,S_ROADSIDE_SHELF,S_ROADSIDE_PARKING,S_OUTSIDE,S_BUILDING,D_LEGAL_SHELF,D_LEGAL_PARKING,D_LEGAL_OTHER,D_ILLEGAL,D_OUTSIDE,D_BUILDING
111,19,001,009,21,19001009,0,0,0,0,0,0,0,0,0,0
111,19,001,010,09,19001010,0,0,0,0,0,0,0,0,0,0
111,19,001,010,10,19001010,0,0,0,0,0,0,0,0,0,0
111,19,001,010,11,19001010,0,0,0,0,0,0,0,0,0,0
111,19,001,010,12,19001010,0,0,0,0,0,0,0,0,0,0
111,19,001,010,13,19001010,0,0,0,0,0,0,0,0,0,0
111,19,001,010,17,19001010,0,0,0,0,0,0,0,0,0,0
111,19,001,010,18,19001010,0,0,0,0,0,0,0,0,0,0
111,19,001,010,19,19001010,0,0,0,0,0,0,0,0,0,0
111,19,001,010,20,19001010,0,0,0,0,0,0,0,0,0,0
111,19,001,010,21,19001010,0,0,0,0,0,0,0,0,0,0
111,19,001,011,09,19001011,0,0,0,0,0,0,0,0,0,0
111,19,001,011,10,19001011,0,0,0,0,0,0,0,0,0,0
111,19,001,011,11,19001011,0,0,0,0,0,0,0,0,0,0
111,19,001,011,12,19001011,0,0,0,0,0,0,0,0,0,0
111,19,001,011,13,19001011,0,0,0,0,0,0,0,0,0,0
111,19,001,011,17,19001011,0,0,0,0,0,0,0,0,0,0
111,19,001,011,18,19001011,0,0,0,0,0,0,0,0,0,0
111,19,001,011,19,19001011,0,0,0,0,0,0,0,0,0,0
111,19,001,011,20,19001011,0,0,0,0,0,0,0,0,0,0
111,19,001,011,21,19001011,0,0,0,0,0,0,0,0,0,0
111,19,001,012,09,19001012,0,0,0,0,0,0,0,0,0,0
111,19,001,012,10,19001012,0,0,0,0,0,0,0,0,0,0
111,19,001,012,11,19001012,0,0,0,0,0,0,0,0,0,0
111,19,001,012,12,19001012,0,0,0,0,0,0,0,0,0,0
111,19,001,012,13,19001012,0,0,0,0,0,0,0,0,0,0
111,19,001,012,17,19001012,0,0,0,0,0,0,0,0,0,0
111,19,001,012,18,19001012,0,0,0,0,0,0,0,0,0,0
111,19,001,012,19,19001012,0,0,0,0,0,0,0,0,0,0
111,19,001,012,20,19001012,0,0,0,0,0,0,0,0,0,0
111,19,001,012,21,19001012,0,0,0,0,0,0,0,0,0,0
111,19,002,001,09,19002001,0,5,0,0,0,0,0,0,0,0
111,19,002,001,10,19002001,0,5,0,0,0,0,0,0,0,0
111,19,002,001,11,19002001,0,5,0,0,0,0,0,0,0,0
111,19,002,001,12,19002001,0,5,0,0,0,0,0,0,0,0
111,19,002,001,13,19002001,0,5,0,0,0,0,0,0,0,0
111,19,002,001,17,19002001,0,5,0,0,0,0,0,0,0,0
111,19,002,001,18,19002001,0,5,0,0,0,0,0,0,0,0
111,19,002,001,19,19002001,0,5,0,0,0,0,0,0,0,0
111,19,002,001,20,19002001,0,5,0,0,0,0,0,0,0,0
111,19,002,001,21,19002001,0,5,0,0,0,0,0,0,0,0
111,19,002,002,09,19002002,0,0,0,0,0,0,0,0,0,0
111,19,002,002,10,19002002,0,0,0,0,0,0,0,0,0,0
111,19,002,002,11,19002002,0,0,0,0,0,0,0,0,0,0
111,19,002,002,12,19002002,0,0,0,0,0,0,0,0,0,0
111,19,002,002,13,19002002,0,0,0,0,0,0,0,0,0,0
111,19,002,002,17,19002002,0,0,0,0,0,0,0,0,0,0
111,19,002,002,18,19002002,0,0,0,0,0,0,0,0,0,0
111,19,002,002,19,19002002,0,0,0,0,0,0,0,0,0,0
111,19,002,002,20,19002002,0,0,0,0,0,0,0,0,0,0
111,19,002,002,21,19002002,0,0,0,0,0,0,0,0,0,0
111,19,002,003,09,19002003,0,4,0,0,0,0,0,0,0,0
111,19,002,003,10,19002003,0,4,0,0,0,0,0,0,0,0
111,19,002,003,11,19002003,0,4,0,0,0,0,0,0,0,0
111,19,002,003,12,19002003,0,4,0,0,0,0,0,0,0,0
111,19,002,003,13,19002003,0,4,0,0,0,0,0,0,0,0
111,19,002,003,17,19002003,0,4,0,0,0,0,0,0,0,0
111,19,002,003,18,19002003,0,4,0,0,0,0,0,0,0,0
111,19,002,003,19,19002003,0,4,0,0,0,0,0,0,0,0
111,19,002,003,20,19002003,0,4,0,0,0,0,0,0,0,0
111,19,002,003,21,19002003,0,4,0,0,0,0,0,0,0,0
111,19,002,004,09,19002004,0,0,0,0,0,0,0,0,0,0
111,19,002,004,10,19002004,0,0,0,0,0,0,0,0,0,0
111,19,002,004,11,19002004,0,0,0,0,0,0,0,0,0,0
111,19,002,004,12,19002004,0,0,0,0,0,0,0,0,0,0
111,19,002,004,13,19002004,0,0,0,0,0,0,0,0,0,0
111,19,002,004,17,19002004,0,0,0,0,0,0,0,0,0,0
111,19,002,004,18,19002004,0,0,0,0,0,0,0,0,0,0
111,19,002,004,19,19002004,0,0,0,0,0,0,0,0,0,0
111,19,002,004,20,19002004,0,0,0,0,0,0,0,0,0,0
111,19,002,004,21,19002004,0,0,0,0,0,0,0,0,0,0
111,19,002,005,09,19002005,0,0,0,0,0,0,0,0,0,0
111,19,002,005,10,19002005,0,0,0,0,0,0,0,0,0,0
111,19,002,005,11,19002005,0,0,0,0,0,0,0,0,0,0
111,19,002,005,12,19002005,0,0,0,0,0,0,0,0,0,0
111,19,002,005,13,19002005,0,0,0,0,0,0,0,0,0,0
111,19,002,005,17,19002005,0,0,0,0,0,0,0,0,0,0
111,19,002,005,18,19002005,0,0,0,0,0,0,0,0,0,0
111,19,002,005,19,19002005,0,0,0,0,0,0,0,0,0,0
111,19,002,005,20,19002005,0,0,0,0,0,0,0,0,0,0
111,19,002,005,21,19002005,0,0,0,0,0,0,0,0,0,0
111,19,002,006,09,19002006,0,0,0,0,0,0,0,0,0,0
111,19,002,006,10,19002006,0,0,0,0,0,0,0,0,0,0
111,19,002,006,11,19002006,0,0,0,0,0,0,0,0,0,0
111,19,002,006,12,19002006,0,0,0,0,0,0,0,0,0,0
111,19,002,006,13,19002006,0,0,0,0,0,0,0,0,0,0
111,19,002,006,17,19002006,0,0,0,0,0,0,0,0,0,0
111,19,002,006,18,19002006,0,0,0,0,0,0,0,0,0,0
111,19,002,006,19,19002006,0,0,0,0,0,0,0,0,0,0
111,19,002,006,20,19002006,0,0,0,0,0,0,0,0,0,0
111,19,002,006,21,19002006,0,0,0,0,0,0,0,0,0,0
111,19,002,007,09,19002007,0,0,0,0,0,0,0,0,0,0
111,19,002,007,10,19002007,0,0,0,0,0,0,0,0,0,0
111,19,002,007,11,19002007,0,0,0,0,0,0,0,0,0,0
111,19,002,007,12,19002007,0,0,0,0,0,0,0,0,0,0
111,19,002,007,13,19002007,0,0,0,0,0,0,0,0,0,0
111,19,002,007,17,19002007,0,0,0,0,0,0,0,0,0,0
111,19,002,007,18,19002007,0,0,0,0,0,0,0,0,0,0
111,19,002,007,19,19002007,0,0,0,0,0,0,0,0,0,0
111,19,002,007,20,19002007,0,0,0,0,0,0,0,0,0,0
111,19,002,007,21,19002007,0,0,0,0,0,0,0,0,0,0
111,19,002,008,09,19002008,0,0,0,0,0,0,0,0,0,0
111,19,002,008,10,19002008,0,0,0,0,0,0,0,0,0,0
111,19,002,008,11,19002008,0,0,0,0,0,0,0,0,0,0
111,19,002,008,12,19002008,0,0,0,0,0,0,0,0,0,0
111,19,002,008,13,19002008,0,0,0,0,0,0,0,0,0,0
111,19,002,008,17,19002008,0,0,0,0,0,0,0,0,0,0
111,19,002,008,18,19002008,0,0,0,0,0,0,0,0,0,0
111,19,002,008,19,19002008,0,0,0,0,0,0,0,0,0,0
111,19,002,008,20,19002008,0,0,0,0,0,0,0,0,0,0
111,19,002,008,21,19002008,0,0,0,0,0,0,0,0,0,0
