YEAR,DISTRICT,TRAFFIC_AREAS,STREET_NO,TIME_SHARING,AREA,S_ROADSIDE,S_OUTSIDE,D_LEGAL_MEDIUM,D_LEGAL_LARGE,D_LEGAL_TRUCK,D_LEGAL_OTHER,D_ILLEGAL_MEDIUM,D_ILLEGAL_LARGE,D_ILLEGAL_TRUCK,D_ILLEGAL_OTHER,D_OUTSIDE_MEDIUM,D_OUTSIDE_LARGE,D_OUTSIDE_TRUCK,D_OUTSIDE_OTHER,interpolation
109,3,1,23,12,3001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,23,13,3001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,23,17,3001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,23,18,3001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,23,19,3001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,23,20,3001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,23,21,3001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,24,9,3001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,24,10,3001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,24,11,3001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,24,12,3001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,24,13,3001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,24,17,3001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,24,18,3001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,24,19,3001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,24,20,3001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,24,21,3001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,25,9,3001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,25,10,3001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,25,11,3001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,25,12,3001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,25,13,3001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,25,17,3001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,25,18,3001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,25,19,3001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,25,20,3001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,25,21,3001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,26,9,3001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,26,10,3001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,26,11,3001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,26,12,3001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,26,13,3001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,26,17,3001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,26,18,3001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,26,19,3001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,26,20,3001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,26,21,3001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,27,9,3001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,27,10,3001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,27,11,3001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,27,12,3001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,27,13,3001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,27,17,3001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
