YEAR,DISTRICT,TRAFFIC_AREAS,STREET_NO,TIME_SHARING,AREA,S_ROADSIDE,S_OUTSIDE,D_LEGAL_MEDIUM,D_LEGAL_LARGE,D_LEGAL_TRUCK,D_LEGAL_OTHER,D_ILLEGAL_MEDIUM,D_ILLEGAL_LARGE,D_ILLEGAL_TRUCK,D_ILLEGAL_OTHER,D_OUTSIDE_MEDIUM,D_OUTSIDE_LARGE,D_OUTSIDE_TRUCK,D_OUTSIDE_OTHER
111,18,002,021,19,18002021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,021,20,18002021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,021,21,18002021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,022,09,18002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,022,10,18002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,022,11,18002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,022,12,18002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,022,13,18002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,022,17,18002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,022,18,18002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,022,19,18002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,022,20,18002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,022,21,18002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,023,09,18002023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,023,10,18002023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,023,11,18002023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,023,12,18002023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,023,13,18002023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,023,17,18002023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,023,18,18002023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,023,19,18002023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,023,20,18002023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,023,21,18002023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,024,09,18002024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,024,10,18002024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,024,11,18002024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,024,12,18002024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,024,13,18002024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,024,17,18002024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,024,18,18002024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,024,19,18002024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,024,20,18002024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,024,21,18002024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,025,09,18002025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,025,10,18002025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,025,11,18002025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,025,12,18002025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,025,13,18002025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,025,17,18002025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,025,18,18002025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,025,19,18002025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,025,20,18002025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,025,21,18002025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,026,09,18002026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,026,10,18002026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,026,11,18002026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,026,12,18002026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,026,13,18002026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,026,17,18002026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,026,18,18002026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,026,19,18002026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,026,20,18002026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,026,21,18002026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,027,09,18002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,027,10,18002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,027,11,18002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,027,12,18002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,027,13,18002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,027,17,18002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,027,18,18002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,027,19,18002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,027,20,18002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,027,21,18002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,028,09,18002028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,028,10,18002028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,028,11,18002028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,028,12,18002028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,028,13,18002028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,028,17,18002028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,028,18,18002028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,028,19,18002028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,028,20,18002028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,028,21,18002028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,029,09,18002029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,029,10,18002029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,029,11,18002029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,029,12,18002029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,029,13,18002029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,029,17,18002029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,029,18,18002029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,029,19,18002029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,029,20,18002029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,029,21,18002029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,030,09,18002030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,030,10,18002030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,030,11,18002030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,030,12,18002030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,030,13,18002030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,030,17,18002030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,030,18,18002030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,030,19,18002030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,030,20,18002030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,030,21,18002030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,031,09,18002031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,031,10,18002031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,031,11,18002031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,031,12,18002031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,031,13,18002031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,031,17,18002031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,031,18,18002031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,031,19,18002031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,031,20,18002031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,031,21,18002031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,032,09,18002032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,032,10,18002032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,032,11,18002032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,032,12,18002032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,032,13,18002032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,032,17,18002032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,032,18,18002032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,032,19,18002032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,032,20,18002032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,002,032,21,18002032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,001,09,18003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,001,10,18003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,001,11,18003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,001,12,18003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,001,13,18003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,001,17,18003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,001,18,18003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,001,19,18003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,001,20,18003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,001,21,18003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,002,09,18003002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,002,10,18003002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,002,11,18003002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,002,12,18003002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,002,13,18003002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,002,17,18003002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,002,18,18003002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,002,19,18003002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,002,20,18003002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,002,21,18003002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,003,09,18003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,003,10,18003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,003,11,18003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,003,12,18003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,003,13,18003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,003,17,18003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,003,18,18003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,003,19,18003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,003,20,18003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,003,21,18003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,004,09,18003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,004,10,18003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,004,11,18003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,004,12,18003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,004,13,18003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,004,17,18003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,004,18,18003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,004,19,18003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,004,20,18003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,004,21,18003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,005,09,18003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,005,10,18003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,005,11,18003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,005,12,18003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,005,13,18003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,005,17,18003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,005,18,18003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,005,19,18003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,005,20,18003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,005,21,18003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,006,09,18003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,006,10,18003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,006,11,18003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,006,12,18003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,006,13,18003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,006,17,18003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,006,18,18003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,006,19,18003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,006,20,18003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,006,21,18003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,007,09,18003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,007,10,18003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,007,11,18003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,007,12,18003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,007,13,18003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,007,17,18003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,007,18,18003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,007,19,18003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,007,20,18003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,007,21,18003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,008,09,18003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,008,10,18003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,008,11,18003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,008,12,18003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,008,13,18003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,008,17,18003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,008,18,18003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,008,19,18003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,008,20,18003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,008,21,18003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,009,09,18003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,009,10,18003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,009,11,18003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,009,12,18003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,009,13,18003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,009,17,18003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,009,18,18003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,009,19,18003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,009,20,18003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,009,21,18003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,010,09,18003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,010,10,18003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,010,11,18003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,010,12,18003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,010,13,18003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,010,17,18003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,010,18,18003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,010,19,18003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,010,20,18003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,010,21,18003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,011,09,18003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,011,10,18003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,011,11,18003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,011,12,18003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,011,13,18003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,011,17,18003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,011,18,18003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,011,19,18003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,011,20,18003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,011,21,18003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,012,09,18003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,012,10,18003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,012,11,18003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,012,12,18003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,012,13,18003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,012,17,18003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,012,18,18003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,012,19,18003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,012,20,18003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,012,21,18003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,013,09,18003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,013,10,18003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,013,11,18003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,013,12,18003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,013,13,18003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,013,17,18003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,013,18,18003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,013,19,18003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,013,20,18003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,013,21,18003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,014,09,18003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,014,10,18003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,014,11,18003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,014,12,18003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,014,13,18003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,014,17,18003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,014,18,18003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,014,19,18003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,014,20,18003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,003,014,21,18003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,001,09,18004001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,001,10,18004001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,001,11,18004001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,001,12,18004001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,001,13,18004001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,001,17,18004001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,001,18,18004001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,001,19,18004001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,001,20,18004001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,001,21,18004001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,002,09,18004002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,002,10,18004002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,002,11,18004002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,002,12,18004002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,002,13,18004002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,002,17,18004002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,002,18,18004002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,002,19,18004002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,002,20,18004002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,002,21,18004002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,003,09,18004003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,003,10,18004003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,003,11,18004003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,003,12,18004003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,003,13,18004003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,003,17,18004003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,003,18,18004003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,003,19,18004003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,003,20,18004003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,003,21,18004003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,004,09,18004004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,004,10,18004004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,004,11,18004004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,004,12,18004004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,004,13,18004004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,004,17,18004004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,004,18,18004004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,004,19,18004004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,004,20,18004004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,004,21,18004004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,005,09,18004005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,005,10,18004005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,005,11,18004005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,005,12,18004005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,005,13,18004005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,005,17,18004005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,005,18,18004005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,005,19,18004005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,005,20,18004005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,005,21,18004005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,006,09,18004006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,006,10,18004006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,006,11,18004006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,006,12,18004006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,006,13,18004006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,006,17,18004006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,006,18,18004006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,006,19,18004006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,006,20,18004006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
