YEAR,DISTRICT,TRAFFIC_AREAS,STREET_NO,TIME_SHARING,AREA,S_ROADSIDE,S_OUTSIDE,D_LEGAL_MEDIUM,D_LEGAL_LARGE,D_LEGAL_TRUCK,D_LEGAL_OTHER,D_ILLEGAL_MEDIUM,D_ILLEGAL_LARGE,D_ILLEGAL_TRUCK,D_ILLEGAL_OTHER,D_OUTSIDE_MEDIUM,D_OUTSIDE_LARGE,D_OUTSIDE_TRUCK,D_OUTSIDE_OTHER
111,17,008,031,09,17008031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,031,10,17008031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,031,11,17008031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,031,12,17008031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,031,13,17008031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,031,17,17008031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,031,18,17008031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,031,19,17008031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,031,20,17008031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,031,21,17008031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,032,09,17008032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,032,10,17008032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,032,11,17008032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,032,12,17008032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,032,13,17008032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,032,17,17008032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,032,18,17008032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,032,19,17008032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,032,20,17008032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,032,21,17008032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,033,09,17008033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,033,10,17008033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,033,11,17008033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,033,12,17008033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,033,13,17008033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,033,17,17008033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,033,18,17008033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,033,19,17008033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,033,20,17008033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,033,21,17008033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,034,09,17008034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,034,10,17008034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,034,11,17008034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,034,12,17008034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,034,13,17008034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,034,17,17008034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,034,18,17008034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,034,19,17008034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,034,20,17008034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,034,21,17008034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,035,09,17008035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,035,10,17008035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,035,11,17008035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,035,12,17008035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,035,13,17008035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,035,17,17008035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,035,18,17008035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,035,19,17008035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,035,20,17008035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,035,21,17008035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,036,09,17008036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,036,10,17008036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,036,11,17008036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,036,12,17008036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,036,13,17008036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,036,17,17008036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,036,18,17008036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,036,19,17008036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,036,20,17008036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,036,21,17008036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,037,09,17008037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,037,10,17008037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,037,11,17008037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,037,12,17008037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,037,13,17008037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,037,17,17008037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,037,18,17008037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,037,19,17008037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,037,20,17008037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,037,21,17008037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,038,09,17008038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,038,10,17008038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,038,11,17008038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,038,12,17008038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,038,13,17008038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,038,17,17008038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,038,18,17008038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,038,19,17008038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,038,20,17008038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,038,21,17008038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,039,09,17008039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,039,10,17008039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,039,11,17008039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,039,12,17008039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,039,13,17008039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,039,17,17008039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,039,18,17008039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,039,19,17008039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,039,20,17008039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,039,21,17008039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,040,09,17008040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,040,10,17008040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,040,11,17008040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,040,12,17008040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,040,13,17008040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,040,17,17008040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,040,18,17008040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,040,19,17008040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,040,20,17008040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,040,21,17008040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,041,09,17008041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,041,10,17008041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,041,11,17008041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,041,12,17008041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,041,13,17008041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,041,17,17008041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,041,18,17008041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,041,19,17008041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,041,20,17008041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,041,21,17008041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,042,09,17008042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,042,10,17008042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,042,11,17008042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,042,12,17008042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,042,13,17008042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,042,17,17008042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,042,18,17008042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,042,19,17008042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,042,20,17008042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,042,21,17008042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,043,09,17008043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,043,10,17008043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,043,11,17008043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,043,12,17008043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,043,13,17008043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,043,17,17008043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,043,18,17008043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,043,19,17008043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,043,20,17008043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,043,21,17008043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,044,09,17008044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,044,10,17008044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,044,11,17008044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,044,12,17008044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,044,13,17008044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,044,17,17008044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,044,18,17008044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,044,19,17008044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,044,20,17008044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,044,21,17008044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,045,09,17008045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,045,10,17008045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,045,11,17008045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,045,12,17008045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,045,13,17008045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,045,17,17008045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,045,18,17008045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,045,19,17008045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,045,20,17008045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,045,21,17008045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,046,09,17008046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,046,10,17008046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,046,11,17008046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,046,12,17008046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,046,13,17008046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,046,17,17008046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,046,18,17008046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,046,19,17008046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,046,20,17008046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,046,21,17008046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,047,09,17008047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,047,10,17008047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,047,11,17008047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,047,12,17008047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,047,13,17008047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,047,17,17008047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,047,18,17008047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,047,19,17008047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,047,20,17008047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,047,21,17008047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,048,09,17008048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,048,10,17008048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,048,11,17008048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,048,12,17008048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,048,13,17008048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,048,17,17008048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,048,18,17008048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,048,19,17008048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,048,20,17008048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,048,21,17008048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,049,09,17008049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,049,10,17008049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,049,11,17008049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,049,12,17008049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,049,13,17008049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,049,17,17008049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,049,18,17008049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,049,19,17008049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,049,20,17008049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,049,21,17008049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,050,09,17008050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,050,10,17008050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,050,11,17008050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,050,12,17008050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,050,13,17008050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,050,17,17008050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,050,18,17008050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,050,19,17008050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,050,20,17008050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,050,21,17008050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,051,09,17008051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,051,10,17008051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,051,11,17008051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,051,12,17008051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,051,13,17008051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,051,17,17008051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,051,18,17008051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,051,19,17008051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,051,20,17008051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,051,21,17008051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,052,09,17008052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,052,10,17008052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,052,11,17008052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,052,12,17008052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,052,13,17008052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,052,17,17008052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,052,18,17008052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,052,19,17008052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,052,20,17008052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,052,21,17008052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,053,09,17008053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,053,10,17008053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,053,11,17008053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,053,12,17008053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,053,13,17008053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,053,17,17008053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,053,18,17008053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,053,19,17008053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,053,20,17008053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,053,21,17008053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,054,09,17008054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,054,10,17008054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,054,11,17008054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,054,12,17008054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,054,13,17008054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,054,17,17008054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,054,18,17008054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,054,19,17008054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,054,20,17008054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,054,21,17008054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,055,09,17008055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,055,10,17008055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,055,11,17008055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,055,12,17008055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,055,13,17008055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,055,17,17008055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,055,18,17008055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,055,19,17008055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,055,20,17008055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,055,21,17008055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,056,09,17008056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,056,10,17008056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,056,11,17008056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,056,12,17008056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,056,13,17008056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,056,17,17008056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,056,18,17008056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,056,19,17008056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,056,20,17008056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,056,21,17008056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,057,09,17008057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,057,10,17008057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,057,11,17008057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,057,12,17008057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,057,13,17008057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,057,17,17008057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,057,18,17008057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,057,19,17008057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,057,20,17008057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,057,21,17008057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,058,09,17008058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,058,10,17008058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,058,11,17008058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,058,12,17008058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,058,13,17008058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,058,17,17008058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,058,18,17008058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,058,19,17008058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,058,20,17008058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,058,21,17008058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,059,09,17008059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,059,10,17008059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,059,11,17008059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,059,12,17008059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,059,13,17008059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,059,17,17008059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,059,18,17008059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,059,19,17008059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,059,20,17008059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,008,059,21,17008059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
