YEAR,DISTRICT,TRAFFIC_AREAS,STREET_NO,TIME_SHARING,AREA,S_ROADSIDE,S_OUTSIDE,D_LEGAL_MEDIUM,D_LEGAL_LARGE,D_LEGAL_TRUCK,D_LEGAL_OTHER,D_ILLEGAL_MEDIUM,D_ILLEGAL_LARGE,D_ILLEGAL_TRUCK,D_ILLEGAL_OTHER,D_OUTSIDE_MEDIUM,D_OUTSIDE_LARGE,D_OUTSIDE_TRUCK,D_OUTSIDE_OTHER
111,12,001,001,09,12001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,001,10,12001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,001,11,12001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,001,12,12001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,001,13,12001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,001,17,12001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,001,18,12001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,001,19,12001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,001,20,12001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,001,21,12001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,002,09,12001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,002,10,12001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,002,11,12001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,002,12,12001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,002,13,12001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,002,17,12001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,002,18,12001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,002,19,12001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,002,20,12001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,002,21,12001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,003,09,12001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,003,10,12001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,003,11,12001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,003,12,12001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,003,13,12001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,003,17,12001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,003,18,12001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,003,19,12001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,003,20,12001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,003,21,12001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,004,09,12001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,004,10,12001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,004,11,12001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,004,12,12001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,004,13,12001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,004,17,12001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,004,18,12001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,004,19,12001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,004,20,12001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,004,21,12001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,005,09,12001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,005,10,12001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,005,11,12001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,005,12,12001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,005,13,12001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,005,17,12001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,005,18,12001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,005,19,12001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,005,20,12001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,005,21,12001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,006,09,12001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,006,10,12001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,006,11,12001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,006,12,12001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,006,13,12001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,006,17,12001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,006,18,12001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,006,19,12001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,006,20,12001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,006,21,12001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,007,09,12001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,007,10,12001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,007,11,12001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,007,12,12001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,007,13,12001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,007,17,12001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,007,18,12001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,007,19,12001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,007,20,12001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,007,21,12001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,008,09,12001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,008,10,12001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,008,11,12001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,008,12,12001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,008,13,12001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,008,17,12001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,008,18,12001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,008,19,12001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,008,20,12001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,008,21,12001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,009,09,12001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,009,10,12001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,009,11,12001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,009,12,12001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,009,13,12001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,009,17,12001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,009,18,12001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,009,19,12001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,009,20,12001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,009,21,12001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,010,09,12001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,010,10,12001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,010,11,12001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,010,12,12001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,010,13,12001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,010,17,12001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,010,18,12001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,010,19,12001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,010,20,12001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,010,21,12001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,011,09,12001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,011,10,12001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,011,11,12001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,011,12,12001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,011,13,12001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,011,17,12001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,011,18,12001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,011,19,12001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,011,20,12001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,011,21,12001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,012,09,12001012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,012,10,12001012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,012,11,12001012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,012,12,12001012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,012,13,12001012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,012,17,12001012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,012,18,12001012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,012,19,12001012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,012,20,12001012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,012,21,12001012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,013,09,12001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,013,10,12001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,013,11,12001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,013,12,12001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,013,13,12001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,013,17,12001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,013,18,12001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,013,19,12001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,013,20,12001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,013,21,12001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,014,09,12001014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,014,10,12001014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,014,11,12001014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,014,12,12001014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,014,13,12001014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,014,17,12001014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,014,18,12001014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,014,19,12001014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,014,20,12001014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,014,21,12001014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,015,09,12001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,015,10,12001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,015,11,12001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,015,12,12001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,015,13,12001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,015,17,12001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,015,18,12001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,015,19,12001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,015,20,12001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,015,21,12001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,016,09,12001016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,016,10,12001016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,016,11,12001016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,016,12,12001016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,016,13,12001016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,016,17,12001016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,016,18,12001016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,016,19,12001016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,016,20,12001016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,016,21,12001016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,017,09,12001017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,017,10,12001017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,017,11,12001017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,017,12,12001017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,017,13,12001017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,017,17,12001017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,017,18,12001017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,017,19,12001017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,017,20,12001017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,017,21,12001017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,018,09,12001018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,018,10,12001018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,018,11,12001018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,018,12,12001018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,018,13,12001018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,018,17,12001018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,018,18,12001018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,018,19,12001018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,018,20,12001018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,018,21,12001018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,019,09,12001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,019,10,12001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,019,11,12001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,019,12,12001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,019,13,12001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,019,17,12001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,019,18,12001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,019,19,12001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,019,20,12001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,019,21,12001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,020,09,12001020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,020,10,12001020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,020,11,12001020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,020,12,12001020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,020,13,12001020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,020,17,12001020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,020,18,12001020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,020,19,12001020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,020,20,12001020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,020,21,12001020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,021,09,12001021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,021,10,12001021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,021,11,12001021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,021,12,12001021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,021,13,12001021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,021,17,12001021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,021,18,12001021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,021,19,12001021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,021,20,12001021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,021,21,12001021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,022,09,12001022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,022,10,12001022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,022,11,12001022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,022,12,12001022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,022,13,12001022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,022,17,12001022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,022,18,12001022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,022,19,12001022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,022,20,12001022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,022,21,12001022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,023,09,12001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,023,10,12001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,023,11,12001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,023,12,12001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,023,13,12001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,023,17,12001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,023,18,12001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,023,19,12001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,023,20,12001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,023,21,12001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,024,09,12001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,024,10,12001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,024,11,12001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,024,12,12001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,024,13,12001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,024,17,12001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,024,18,12001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,024,19,12001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,024,20,12001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,024,21,12001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,025,09,12001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,025,10,12001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,025,11,12001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,025,12,12001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,025,13,12001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,025,17,12001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,025,18,12001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,025,19,12001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,025,20,12001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,025,21,12001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,026,09,12001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,026,10,12001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,026,11,12001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,026,12,12001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,026,13,12001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,026,17,12001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,026,18,12001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,026,19,12001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,026,20,12001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,026,21,12001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,027,09,12001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,027,10,12001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,027,11,12001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,027,12,12001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,027,13,12001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,027,17,12001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,027,18,12001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,027,19,12001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,027,20,12001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,027,21,12001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,028,09,12001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,028,10,12001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,028,11,12001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,028,12,12001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,028,13,12001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,028,17,12001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,028,18,12001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,028,19,12001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,028,20,12001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,028,21,12001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,029,09,12001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,029,10,12001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,029,11,12001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,029,12,12001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,029,13,12001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,029,17,12001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,029,18,12001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,029,19,12001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,029,20,12001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,029,21,12001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,030,09,12001030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,030,10,12001030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,030,11,12001030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,030,12,12001030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,030,13,12001030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,030,17,12001030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,030,18,12001030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,030,19,12001030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,030,20,12001030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,030,21,12001030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,031,09,12001031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,031,10,12001031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,031,11,12001031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,031,12,12001031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,031,13,12001031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,031,17,12001031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,031,18,12001031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,031,19,12001031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,031,20,12001031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,031,21,12001031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,032,09,12001032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,001,032,10,12001032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
