2022-03-14 00:00:00,5,2,0.352087,0.3526952,0.35277122,0.35368356,0.35436782,0.35946172,0.35292327,0.3484376,1.0863681,1.1186801,1.0971642,1.0952635,1.0865963,1.0782331,1.0765605,1.0781571,1.0948073,1.0898654,1.1151829,1.1465065,1.1545655,1.0491903,1.0417396,0.6836463
2022-03-14 00:00:00,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17127071,0.19889502,0.22099447,0.23756906,0.23756906,0.20994475,0.2044199,0.22099447,0.2044199,0.23756906,0.25414366,0.24309392,0.1878453,0.0,0.0,0.0
2022-03-14 00:00:00,8,2,0.7678875,0.762309,0.7642493,0.7664322,0.76740235,0.7763764,0.76740235,0.7722532,1.040747,1.1227262,1.0812515,1.038079,1.052389,1.072035,1.0754305,1.0732477,1.0700946,1.0754305,1.0897405,1.1122968,1.0812515,0.77370846,0.74945426,0.0
2022-03-14 00:00:00,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25179857,0.29496402,0.24460432,0.25179857,0.23021583,0.19424461,0.25179857,0.2589928,0.25179857,0.31654677,0.31654677,0.32374102,0.30935252,0.0,0.0,0.0
2022-03-14 00:00:00,4,2,0.7563154,0.759022,0.76190907,0.76326233,0.7640743,0.76930714,0.75929266,0.7416095,0.9166366,0.9297185,0.92385423,0.91853124,0.92322266,0.92403466,0.9333273,0.92547816,0.9297185,0.93774813,0.95326596,0.98412126,0.98105377,0.74882716,0.7467521,0.0
2022-03-14 00:00:00,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21523179,0.25165564,0.25827813,0.24172185,0.25496688,0.22516556,0.21854305,0.22516556,0.23841059,0.25827813,0.25827813,0.25165564,0.25165564,0.0,0.0,0.0
2022-03-14 00:00:00,1,2,1.0009614,1.0021851,1.0040206,1.0040206,1.0013984,1.0006118,0.9987763,0.99554235,1.1516476,1.1956997,1.2118696,1.2217463,1.226204,1.2302246,1.233546,1.2331964,1.2272528,1.2122192,1.2165021,1.2269032,1.2203479,1.0285814,1.0000874,0.0
2022-03-14 00:00:00,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14241487,0.15479876,0.15479876,0.16099072,0.17956656,0.13931888,0.13312693,0.16718267,0.17337461,0.16408668,0.17027864,0.18266253,0.17027864,0.012383901,0.0,0.0
2022-03-14 00:00:00,2,2,0.31534007,0.31610036,0.31633428,0.31686065,0.31721154,0.3170361,0.3225335,0.31224048,0.86847186,0.8863676,0.87455404,0.8626236,0.8640856,0.86291593,0.8733844,0.8704603,0.8767764,0.8742617,0.8945552,0.93736476,0.95414937,0.8641441,0.85233057,0.5334815
2022-03-14 00:00:00,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1452514,0.17318435,0.17877094,0.17877094,0.18435754,0.2122905,0.2122905,0.18994413,0.22346368,0.21787709,0.21787709,0.17318435,0.12849163,0.0,0.0,0.0
